hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
182,13.603367667193712,0.0,1.3167488046414259e-09,8.309137761436571e-12,6.062355471065316e-10,0.0,1.2306205785211263e-09,95915.01439100063
183,13.047690081653627,0.0,1.4273750008911475e-09,0.0,6.46664897438586e-10,0.0,1.3200819312337345e-09,92150.32626473269
184,10.149980783747578,0.0,1.6428743944654376e-09,1.2520879101745874e-11,7.298824610471245e-10,0.0,1.4723043709772698e-09,90204.46213050978
185,14.829509677001909,0.0,2.0668512315773925e-09,0.0,8.627641668942284e-10,0.0,1.9611391115101825e-09,88186.47169462185
186,10.4244253799316,0.0,4.3671548683753455e-10,1.225589652152753e-10,2.225297522327132e-10,0.0,6.065780927988627e-10,84274.11154255466
187,8.605422827381432,0.0,1.922184471982993e-09,0.0,8.009089751755041e-10,0.0,1.5064302170021836e-09,80479.75672109601
188,7.966926685640663,0.0,2.070378277659339e-09,9.862099995839808e-11,9.228576316363928e-10,0.0,1.6774728174475088e-09,76981.37558221196
189,6.994062587011412,0.0,2.294798454185584e-09,1.308865356887306e-10,1.1191533153631114e-09,0.0,1.8259699365167497e-09,74111.06231901822
190,9.59614529061106,0.0,1.5241178291917684e-09,1.0341853932476021e-10,9.097688307912843e-10,0.0,1.3684663414843985e-09,72059.17621079263
191,9.568508989966734,0.0,2.1422080073625952e-09,8.929199898050143e-12,2.536529466932062e-10,0.0,1.8378377089783547e-09,68315.33134798343
192,5.97180441444102,0.0,4.705707822863103e-10,1.2370080842105763e-10,4.805410996273031e-11,0.0,5.921628467365118e-10,66603.00375460536
193,3.3710392122892117,0.0,1.9988954657383763e-09,0.0,2.8519909810410496e-10,0.0,1.6297718068798305e-09,64308.9602056683
194,2.0620430009860953,0.0,1.9337615227102836e-09,4.733695084806712e-11,3.200769415623386e-10,0.0,1.6956737663914333e-09,63665.66119993424
195,3.6423983941354434,0.0,1.888139155199185e-09,5.896038808941153e-11,2.4978202804467876e-10,0.0,1.6597125174649542e-09,63464.98275316929
