hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
135,2.6521583,0.0,0.0,0.0,5.0,0.0,0.0,67943.47989405267
136,2.3415862,0.0,0.0,0.0,5.0,0.0,0.0,68277.62571112067
137,1.6221469,0.0,0.0,0.0,5.0,0.0,0.0,70564.00555420468
138,1.3327565,0.0,0.0,0.0,5.0,0.0,0.0,72819.70920670868
139,0.0,0.0,0.0,0.0,3.9876485,0.0,0.0,73410.53648745667
140,0.0,0.0,0.0,0.0,4.6451744,0.0,0.0,75459.01639261267
141,0.0,0.0,0.0,0.0,4.4371809,0.0,0.0,77807.62376448666
142,0.25222129,0.0,0.0,0.0,5.0,0.0,0.0,78665.27040617468
143,0.66161421,0.0,0.0,0.0,5.0,0.0,0.0,79841.25226199746
144,0.0,0.0,0.0,0.0,2.1995603,0.0,0.0,80717.61922633866
145,0.0,0.0,0.0,0.0,3.7623149,0.0,0.0,81817.67536633866
146,0.0,0.0,0.0,0.0,2.5952364,0.0,0.0,82466.08479478388
147,0.0,0.0,0.0,0.0,4.6048152,0.0,0.0,82917.69214978386
148,0.0,0.0,0.0,0.0,4.8064749,0.0,0.0,82607.53167478387
149,0.0,0.0,0.0,0.0,2.8835978,0.0,0.0,82473.24271978387
150,0.00097662881,0.0,0.0,0.0,5.0,0.0,0.0,84074.92595158386
151,3.2385237,0.0,0.0,0.0,5.0,0.0,0.0,84687.3511251772
152,0.0,0.0,0.0,0.0,4.955102,0.0,0.0,84089.0809682092
153,5.4536819,0.0,0.0,0.0,5.0,0.0,0.0,85621.9743950392
154,1.5671851,0.0,0.0,0.0,5.0,0.0,0.0,86278.7701797672
155,6.1151076,0.0,0.0,0.0,5.0,0.0,0.0,87439.6773298432
156,4.1016142,0.0,0.0,0.0,5.0,0.0,0.0,86200.2656698732
157,2.8974277,0.0,0.0,0.0,5.0,0.0,0.0,85990.99590801919
158,4.3001264,0.0,0.0,0.0,5.0,0.0,0.0,88029.8695023672
159,2.9603562,0.0,0.0,0.0,5.0,0.0,0.0,88884.0744669812
160,6.3515175,0.0,0.0,0.0,5.0,0.0,0.0,90250.5121582832
161,5.6610321,0.0,0.0,0.0,5.0,0.0,0.0,88568.7818762312
162,2.2814468,0.0,0.0,0.0,5.0,0.0,0.0,89318.04832670119
163,2.9037182,0.0,0.0,0.0,5.0,0.0,0.0,89932.2089101072
164,3.9901853,0.0,0.0,0.0,5.0,0.0,0.0,89321.1566745652
165,1.1017136,0.0,0.0,0.0,5.0,0.0,0.0,87760.5322627612
166,2.359169,0.0,0.0,0.0,5.0,0.0,0.0,87332.934153988
167,2.5314763,0.0,0.0,0.0,5.0,0.0,0.0,87363.625668964
168,0.0,0.0,0.0,0.0,4.6441295,0.0,0.0,87313.81946717598
169,0.19512489,0.0,0.0,0.0,5.0,0.0,0.0,87273.640767176
170,0.0,0.0,0.0,0.0,3.5988083,0.0,0.0,86019.1337637308
171,0.0,0.0,0.0,0.0,3.9155697,0.0,0.0,84940.7835087308
172,0.0,0.0,0.0,0.0,4.508055,0.0,0.0,84206.98155873081
173,1.385385,0.0,0.0,0.0,5.0,0.0,0.0,83041.3956537308
174,1.3076788,0.0,0.0,0.0,5.0,0.0,0.0,81322.66931193079
175,2.1479441,0.0,0.0,0.0,5.0,0.0,0.0,79264.47578194679
176,2.7574635,0.0,0.0,0.0,5.0,0.0,0.0,77445.45299756879
177,6.4936734,0.0,0.0,0.0,5.0,0.0,0.0,75683.93612573878
178,3.6381944,0.0,0.0,0.0,5.0,0.0,0.0,73184.76470656678
179,3.6794507,0.0,0.0,0.0,5.0,0.0,0.0,70124.4430826148
180,3.6018561,0.0,0.0,0.0,5.0,0.0,0.0,69735.7897198488
181,6.53051,0.0,0.0,0.0,5.0,0.0,0.0,68911.7882851628
182,5.7332391,0.0,0.0,0.0,5.0,0.0,0.0,65248.1393143628
183,5.3658483,0.0,0.0,0.0,5.0,0.0,0.0,62121.30888966965
184,3.1027456,0.0,0.0,0.0,5.0,0.0,0.0,60492.09854943964
185,6.8636077,0.0,0.0,0.0,5.0,0.0,0.0,58671.82837319164
186,3.3352003,0.0,0.0,0.0,5.0,0.0,0.0,55231.418180649634
187,1.7898383,0.0,0.0,0.0,5.0,0.0,0.0,51975.47823007563
188,1.1453415,0.0,0.0,0.0,5.0,0.0,0.0,49098.95707468403
189,0.32225006,0.0,0.0,0.0,5.0,0.0,0.0,46769.35574461403
190,2.4151162,0.0,0.0,0.0,5.0,0.0,0.0,45174.442791699235
191,2.4252072,0.0,0.0,0.0,5.0,0.0,0.0,42230.20567170323
192,0.0,0.0,0.0,0.0,4.5548435,0.0,0.0,40449.42897620724
193,0.0,0.0,0.0,0.0,2.4154314,0.0,0.0,38357.30317247844
194,0.0,0.0,0.0,0.0,1.2024744,0.0,0.0,37555.44337758844
195,0.0,0.0,0.0,0.0,2.2848987,0.0,0.0,37221.76408487323
196,0.0,0.0,0.0,0.0,1.9178641,0.0,0.0,37531.92082487324
197,0.0,0.0,0.0,0.0,2.623502,0.0,0.0,37979.15287487324
198,0.0,0.0,0.0,0.0,1.7881986,0.0,0.0,39525.975453969244
199,0.0,0.0,0.0,0.0,3.5762142,0.0,0.0,40660.63042896924
200,0.0,0.0,0.0,0.0,4.4470499,0.0,0.0,43026.37791578724
201,2.268345,0.0,0.0,0.0,5.0,0.0,0.0,43529.42771243164
202,0.0,0.0,0.0,0.0,2.6344868,0.0,0.0,45850.36940139564
203,3.477468,0.0,0.0,0.0,5.0,0.0,0.0,47110.70539463484
204,2.4577639,0.0,0.0,0.0,5.0,0.0,0.0,47958.95676585484
205,0.0,0.0,0.0,0.0,4.8196849,0.0,0.0,48956.395537038836
206,0.039066913,0.0,0.0,0.0,5.0,0.0,0.0,52546.619302706844
207,2.8044438,0.0,0.0,0.0,5.0,0.0,0.0,54777.218416394004
208,0.0,0.0,0.0,0.0,4.7374089,0.0,0.0,56624.562031725996
209,0.6930693,0.0,0.0,0.0,5.0,0.0,0.0,58483.70784600199
210,0.0,0.0,0.0,0.0,1.8304094,0.0,0.0,61218.388149237995
211,0.75818968,0.0,0.0,0.0,0.0,0.0,0.0,63071.729764441596
212,0.0,0.0,0.0,0.0,1.2193558,0.0,0.0,65754.1731902732
213,0.0,0.0,0.0,0.0,1.8485933,0.0,0.0,67726.7485569854
214,0.0,0.0,0.0,0.0,1.4014385,0.0,0.0,70148.5072556774
215,0.0,0.0,0.0,0.0,3.5685987,0.0,0.0,74223.9148545074
216,0.0,0.21630856,0.0,0.0,0.0,0.0,0.0,75740.64506495939
217,0.60827075,0.0,0.0,0.0,0.0,0.0,0.0,78420.833472833
218,0.44259236,0.0,0.0,0.0,0.0,0.0,0.0,80527.758287231
219,0.0,0.0,0.0,0.0,2.9741359,0.0,0.0,82713.4474658522
220,0.0,0.0,0.0,0.0,2.9117131,0.0,0.0,83631.96209297789
221,1.0186022,0.0,0.0,0.0,5.0,0.0,0.0,84483.76772297786
222,0.0,0.0,0.0,0.0,4.3096541,0.0,0.0,84428.74795767748
223,3.1445621,0.0,0.0,0.0,5.0,0.0,0.0,85368.47143910149
224,0.47717969,0.0,0.0,0.0,5.0,0.0,0.0,86135.50493695548
225,6.3519589,0.0,0.0,0.0,5.0,0.0,0.0,88738.38117248307
226,0.36762342,0.0,0.0,0.0,5.0,0.0,0.0,89820.70937755109
227,4.6513835,0.0,0.0,0.0,5.0,0.0,0.0,91236.82854717989
228,4.0343561,0.0,0.0,0.0,5.0,0.0,0.0,92560.67065873188
229,6.5866093,0.0,0.0,0.0,5.0,0.0,0.0,94408.91605675188
230,4.2212422,0.0,0.0,0.0,5.0,0.0,0.0,94531.72400280388
231,5.9346241,0.0,0.0,0.0,5.0,0.0,0.0,96632.47222817187
232,3.2678501,0.0,0.0,0.0,5.0,0.0,0.0,97988.82458027189
233,5.742751,0.0,0.0,0.0,5.0,0.0,0.0,99248.90831916787
234,0.80153511,0.0,0.0,0.0,5.0,0.0,0.0,100966.54152972387
235,1.4360563,0.0,0.0,0.0,5.0,0.0,0.0,102384.85679467626
236,0.49452309,0.0,0.0,0.0,5.0,0.0,0.0,103207.43067119227
237,1.8294974,0.0,0.0,0.0,5.0,0.0,0.0,104712.19170591606
238,4.4771135,0.0,0.0,0.0,5.0,0.0,0.0,105153.55487182207
239,1.8618239,0.0,0.0,0.0,5.0,0.0,0.0,105985.11750592806
240,0.82730686,0.0,0.0,0.0,5.0,0.0,0.0,106530.14397815207
241,0.3029981,0.0,0.0,0.0,5.0,0.0,0.0,107942.34221775926
242,0.30537545,0.0,0.0,0.0,5.0,0.0,0.0,108646.10259155527
243,0.014670526,0.0,0.0,0.0,5.0,0.0,0.0,108716.36167452767
244,0.0,0.0,0.0,0.0,4.8046145,0.0,0.0,109336.30963211798
245,0.90120917,0.0,0.0,0.0,5.0,0.0,0.0,109616.36171475239
246,1.3422118,0.0,0.0,0.0,5.0,0.0,0.0,110590.45513309678
247,4.5427784,0.0,0.0,0.0,5.0,0.0,0.0,110065.29626384677
248,5.3628247,0.0,0.0,0.0,5.0,0.0,0.0,109652.45953223077
249,8.3835082,0.0,0.0,0.0,5.0,0.0,0.0,107466.71909181878
250,3.0257043,0.0,0.0,0.0,5.0,0.0,0.0,104535.06585059079
251,7.1362587,0.0,0.0,0.0,5.0,0.0,0.0,102373.51855272279
252,7.5035456,0.0,0.0,0.0,5.0,0.0,0.0,99554.71948936279
253,6.817122,0.0,0.0,0.0,5.0,0.0,0.0,94973.11072550679
254,8.164384,0.0,0.0,0.0,5.0,0.0,0.0,91526.481449942
255,8.4805216,0.0,0.0,0.0,5.0,0.0,0.0,86417.01880510201
256,5.6330497,0.0,0.0,0.0,5.0,0.0,0.0,81525.75620248601
257,8.9667791,0.0,0.0,0.0,5.0,0.0,0.0,78138.620454314
258,3.4637381,0.0,0.0,0.0,5.0,0.0,0.0,71951.71332599799
259,2.9355165,0.0,0.0,0.0,5.0,0.0,0.0,69579.180340842
260,3.2375342,0.0,0.0,0.0,5.0,0.0,0.0,67086.27564427201
261,2.6340531,0.0,0.0,0.0,5.0,0.0,0.0,63557.359882836005
262,5.9929592,0.0,0.0,0.0,5.0,0.0,0.0,60452.06030323801
263,3.0247207,0.0,0.0,0.0,5.0,0.0,0.0,55782.327055302005
264,3.8404464,0.0,0.0,0.0,5.0,0.0,0.0,53100.28915762601
265,1.8045778,0.0,0.0,0.0,5.0,0.0,0.0,51314.546310730366
266,0.45528388,0.0,0.0,0.0,5.0,0.0,0.0,49843.57644242637
267,1.3374237,0.0,0.0,0.0,5.0,0.0,0.0,48455.71149854797
268,0.40993558,0.0,0.0,0.0,5.0,0.0,0.0,47410.14930383197
269,2.9795855,0.0,0.0,0.0,5.0,0.0,0.0,46001.45874619756
270,0.22170555,0.0,0.0,0.0,5.0,0.0,0.0,43400.69868405756
271,3.7902232,0.0,0.0,0.0,5.0,0.0,0.0,43513.125773687956
272,1.260151,0.0,0.0,0.0,5.0,0.0,0.0,41993.992003307954
273,2.8807429,0.0,0.0,0.0,5.0,0.0,0.0,42747.24527795595
274,0.0,0.0,0.0,0.0,3.7787265,0.0,0.0,43925.56543395996
275,1.8453227,0.0,0.0,0.0,5.0,0.0,0.0,47321.457077015955
276,0.0,0.0,0.0,0.0,3.7021782,0.0,0.0,51612.652890499965
277,0.34773752,0.0,0.0,0.0,5.0,0.0,0.0,57400.912015947964
278,0.0,0.0,0.0,0.0,3.3115435,0.0,0.0,60345.38622247276
279,0.0,0.0,0.0,0.0,4.1707113,0.0,0.0,64997.93108918476
280,0.0,0.0,0.0,0.0,4.1420618,0.0,0.0,67725.40216424876
281,0.0,0.0,0.0,0.0,1.8671869,0.0,0.0,69318.06611224076
282,0.0,0.0,0.0,0.0,3.8284625,0.0,0.0,74015.76620760077
283,0.0,0.0,0.0,0.0,3.0388021,0.0,0.0,76586.42778864077
284,0.0,0.0,0.0,0.0,1.104735,0.0,0.0,79208.00280193877
285,0.0,0.0,0.0,0.0,1.3104206,0.0,0.0,82609.18138122678
286,0.0,0.0,0.0,0.0,1.9286318,0.0,0.0,85183.91490171677
287,0.0,0.0,0.0,0.0,2.190196,0.0,0.0,88579.80923823077
288,0.030292677,0.0,0.0,0.0,5.0,0.0,0.0,91375.19861247478
289,0.0,0.0,0.0,0.0,3.6106659,0.0,0.0,92711.45076521441
290,0.0,0.0,0.0,0.0,2.3900389,0.0,0.0,93602.08430220842
291,0.0,0.0,0.0,0.0,4.0694701,0.0,0.0,94563.4551672084
292,0.0,0.0,0.0,0.0,2.296529,0.0,0.0,94501.3401372084
293,0.0,0.0,0.0,0.0,2.3238046,0.0,0.0,95286.73431720841
294,0.46158583,0.0,0.0,0.0,5.0,0.0,0.0,94508.4119157416
295,1.0210122,0.0,0.0,0.0,5.0,0.0,0.0,91510.17492815692
296,2.6740208,0.0,0.0,0.0,5.0,0.0,0.0,88850.94252622912
297,5.0924708,0.0,0.0,0.0,5.0,0.0,0.0,84677.4934259758
298,5.3425906,0.0,0.0,0.0,5.0,0.0,0.0,79639.24645068418
299,9.8999736,0.0,0.0,0.0,5.0,0.0,0.0,74540.53670607545
300,9.7684498,0.0,0.0,0.0,5.0,0.0,0.0,68479.81536593943
301,5.874568,0.0,0.0,0.0,5.0,0.0,0.0,61139.77022098384
302,7.3067412,0.0,0.0,0.0,5.0,0.0,0.0,55246.80078724599
303,4.4190464,0.0,0.0,0.0,5.0,0.0,0.0,48956.30861203663
304,2.2647942,0.0,0.0,0.0,5.0,0.0,0.0,45746.06862697262
305,6.171511,0.0,0.0,0.0,5.0,0.0,0.0,43683.28522398063
306,3.835629,0.0,0.0,0.0,5.0,0.0,0.0,40213.90080862063
307,3.1700681,0.0,0.0,0.0,5.0,0.0,0.0,36731.79397258063
308,3.0046836,0.0,0.0,0.0,5.0,0.0,0.0,33976.27560428263
309,1.6668905,0.0,0.0,0.0,5.0,0.0,0.0,30616.969479994626
310,3.6708933,0.0,0.0,0.0,5.0,0.0,0.0,28204.677364504627
311,3.2665733,0.0,0.0,0.0,5.0,0.0,0.0,25063.250827990625
312,2.8813897,0.0,0.0,0.0,5.0,0.0,0.0,23808.290566505024
313,0.56634205,0.0,0.0,0.0,5.0,0.0,0.0,21286.290546909026
314,0.0,0.0,0.0,0.0,4.5264186,0.0,0.0,19920.045304915024
315,0.0,0.0,0.0,0.0,3.9314367,0.0,0.0,18774.468829915022
316,0.0,0.0,0.0,0.0,4.0418494,0.0,0.0,19185.09328991502
317,0.57051649,0.0,0.0,0.0,0.0,0.0,0.0,18619.855984915026
318,0.0,2.4690314,0.0,0.0,0.0,0.0,0.0,20359.419426381824
319,0.27502729,0.0,0.0,0.0,0.0,0.0,0.0,24472.631215882106
320,0.0,1.8025276,0.0,0.0,0.0,0.0,0.0,29053.016821435125
321,0.0,0.27614019,0.0,0.0,0.0,0.0,0.0,33385.663154902446
322,0.0,0.0095650077,0.0,0.0,0.0,0.0,0.0,38140.149739502056
323,0.0,0.0,0.0,0.0,3.2524191,0.0,0.0,43268.016518944794
324,0.21434449,0.0,0.0,0.0,0.0,0.0,0.0,47368.6683435708
325,0.0,0.0,2.4617014,0.0,0.0,0.0,1.723191,51945.8722461844
326,0.0,0.0,0.70792463,0.0,0.0,0.0,2.2187382,54765.1552165204
327,0.0,0.0,0.0,0.0,3.0978915,0.0,2.2187382,59668.1370847144
328,0.0,0.0,0.0,0.0,3.0973519,0.0,2.2187382,62278.95487425639
329,0.0,0.0,0.0,0.0,4.5967773,0.0,2.2187382,65367.78192478239
330,0.0,0.0,0.0,0.0,1.8030286,0.0,2.2187382,67659.34977271239
331,0.0,0.0,0.0,0.0,2.7411502,0.0,2.2187382,71282.03797883439
332,0.0,0.0,0.0,0.0,1.1977849,0.0,2.2187382,73183.59623392839
333,0.0,0.0,0.0,0.0,1.6714015,0.0,2.2187382,75956.29484747439
334,0.0,0.0,0.0,0.0,2.4941158,0.0,2.2187382,78653.60175682239
335,0.58892488,0.0,0.0,0.0,5.0,0.0,2.2187382,81298.77733953639
336,0.0,0.0,0.0,0.0,2.3965549,0.0,2.2187382,82315.52317205598
337,0.0,0.0,0.0,0.0,2.553751,0.0,2.2187382,83436.55353219798
338,0.0,0.0,0.0,0.0,1.9806931,0.0,2.2187382,84029.687057198
339,0.0,0.0,0.0,0.0,4.8439355,0.0,2.2187382,84434.209562198
340,0.0,0.0,0.0,0.0,2.7857665,0.0,2.2187382,82658.7690950324
341,0.0,0.0,0.0,0.0,4.4598958,0.0,2.2187382,82511.9173198904
342,2.840554,0.0,0.0,0.0,5.0,0.0,2.2187382,81403.3838998904
343,3.3181537,0.0,0.0,1.3312429,5.0,0.0,0.0,79043.17954131239
344,2.8871059,0.0,0.0,0.0,5.0,0.0,0.0,77557.3012424316
