hour,p_import_mw,p_export_mw,p_ely_mw,p_fc_mw,p_dg_mw,p_curt_mw,soc_mwh,objective_eur
71,8.090491346848285,0.0,1.485466113987415e-09,4.557018204667871e-09,0.0,0.0,3.137338118896449,129046.6549494253
72,8.492467053562384,0.0,3.1843731402441494e-10,3.4166798086956917e-09,0.0,0.0,3.137338113337981,131477.7005367805
73,6.662267553004266,0.0,4.671805672718307e-09,1.6368983108381248e-08,0.0,0.0,3.1373380883664685,130987.62647709252
74,5.865725414827507,0.0,1.2703714948738779e-09,6.1433640510781516e-09,0.0,0.0,3.137338078618057,132384.12591333108
75,4.263867067973249,0.0,6.734486334146302e-11,3.025771305956565e-10,0.0,0.0,3.1373380781425277,132461.30231070772
76,8.000443682561112,0.0,4.279549055875688e-10,1.4678896268375626e-09,0.0,0.0,3.1373380759351623,132911.92764361665
77,8.13126189472076,0.0,4.711673187256691e-10,1.0680509558238519e-09,0.0,0.0,3.1373380744194836,132847.90608204313
78,9.890206723477347,0.0,6.139810754284076e-10,1.8224627956845049e-09,0.0,0.0,3.1373380716349195,132260.63001567795
79,8.631406625624678,0.0,0.0,1.0795098311435628e-08,6.964789714801425e-10,0.0,3.137338053074417,130848.84312698475
80,8.259421544705553,0.0,0.0,1.4219702076346447e-11,1.7503889985027873e-11,0.0,3.1373380530167387,132237.17445585705
81,14.343209230494411,0.0,1.5218279789515403e-09,1.4032259608146848e-08,1.846865539255485e-10,0.0,3.1373380300209264,130281.59382916316
82,10.450169148628763,0.0,7.958543920514804e-10,2.4615796313970256e-09,0.0,0.0,3.137338026369704,127378.88438406389
83,14.803084842281315,0.0,0.0,4.6727127241034526e-09,1.4357286171369525e-10,0.0,3.1373380184363744,124396.16998016856
84,15.138011787560185,0.0,5.024689347306083e-10,1.646118248771383e-08,1.1422561838241663e-10,0.0,3.137337990551781,119354.55418869732
85,12.62112860152716,0.0,4.258754582684643e-10,3.896633276185284e-09,3.6547461451195135e-10,0.0,3.137337984288561,112687.51302558149
86,13.143403336455513,0.0,3.871046693631131e-09,1.1273031818605834e-08,0.0,0.0,3.137337967543716,106764.60041254573
87,13.942447623985943,0.0,4.1426348014766406e-10,1.2548261291642651e-09,0.0,0.0,3.137337965683564,100625.03687110543
88,11.484226892389893,0.0,2.7234179846411866e-10,2.8679640926720998e-09,2.2589693339573639e-10,0.0,3.137337961024254,95811.81630975686
89,13.996184490260543,0.0,2.0344662501501104e-11,5.2913279202972164e-11,5.675471984534924e-12,0.0,3.1373379609282983,93841.86092989444
90,10.070595203469079,0.0,4.9451442920079865e-11,1.3442326803812792e-10,0.0,0.0,3.1373379607256,89553.16771859082
91,10.76475743197917,0.0,1.1349388157338e-10,4.6116157214938674e-10,1.242990335140839e-10,0.0,3.1373379600073736,87522.18626285419
92,9.96248824423271,0.0,1.8386178735319488e-10,1.3658693213323665e-09,0.0,0.0,3.1373379578106393,82020.28842399013
93,11.765601987659121,0.0,1.4905240577651885e-10,3.235290959265851e-09,0.0,0.0,3.1373379523419076,76467.75220650388
94,10.9851384477149,0.0,1.9448059118078154e-09,4.0590854937886695e-09,0.0,0.0,3.1373379467317077,70474.41258840778
95,13.277496502226372,1.0706624129159111e-10,9.010312421827013e-10,9.68825224187807e-09,2.0882959225981682e-10,0.0,3.1373379289662786,65052.568186496515
96,7.446819704590595,1.8127052443789131e-09,7.664194375389814e-09,0.0,1.8757159170970847e-09,1.7415388416917121e-09,3.1373379664705148,59088.35132755291
97,9.641911236073847,0.0,3.740657635100336e-09,3.2537586447410273e-09,0.0,0.0,3.1373379630741893,55655.135798814816
98,6.030392937689553,2.554404036644135e-11,3.1731242814022494e-10,7.357368087380137e-11,3.682203439919508e-11,0.0,3.1373379638205927,51843.914143682145
99,5.225344699419515,2.4141010628373053e-11,4.384888208637875e-10,1.1125633688038247e-10,4.1544183617723124e-11,0.0,3.137337964774966,49619.06916246196
100,7.863843955680113,6.481130803002783e-10,2.9667564163478863e-09,0.0,4.3125220996969314e-10,0.0,3.1373379731885365,47816.66678816831
101,6.87821917912428,5.160171729308994e-10,3.0512053519578294e-09,0.0,3.443983624400186e-10,0.0,3.137337981657792,45082.57688669783
102,6.877944884787783,0.0,4.028359572678875e-10,4.54218280879752e-10,0.0,0.0,3.137337981089517,43174.66735411405
103,11.162179375418074,0.0,1.8125121744823533e-09,0.0,4.00710484456551e-10,0.0,3.1373379911948898,42301.76545686642
104,4.58876199779686,4.611663337565525e-11,2.1578583823518164e-09,0.0,1.087640468276227e-09,0.0,3.1373380043405605,37867.554843570244
105,8.894771885219054,0.0,5.116934153770067e-10,0.0,1.6691360645017965e-10,0.0,3.1373380068871852,39311.597003255534
106,4.851561146695612,1.3403900357648071e-11,7.573201257891821e-11,0.0,2.2228912014992386e-11,1.1202733256923896e-11,3.13733800721717,37343.655006769404
107,5.339882382063636,4.790333343117744e-10,3.553433508372701e-09,0.0,1.1803940999235193e-09,4.2479662910000227e-10,3.137338026061393,38223.90454925733
108,2.623856812810892,5.067974853407381e-10,3.276115638616668e-09,0.0,1.0707801174711774e-09,4.0143425945607605e-10,3.1373380440226657,39014.24787824524
109,1.5037162999777376,0.0,1.6904810825374055e-09,0.0,4.615117242973352e-10,0.0,3.1373380531661157,42509.265455450746
110,1.6193332553446724,3.9546279273576965e-11,8.614338871295221e-11,3.7240912024653403e-09,8.639774258829275e-11,0.0,3.1373380451234514,47652.680861458604
111,4.907946986457794,0.0,3.234712438247238e-11,3.977265606201553e-10,6.040593514177863e-12,0.0,3.137338044401185,51184.27498303956
112,7.786585580871248,0.0,1.0346109417859032e-10,1.8737041550216993e-09,0.0,0.0,3.1373380415333747,53276.75127473768
113,5.94623101786301,1.1142380363717001e-11,6.3517626436566e-11,1.0626893806777524e-09,6.451480771516424e-12,0.0,3.1373380396714445,53678.88650916299
114,4.376004150258773,0.0,9.225915193974298e-10,1.882402721392124,0.0,0.0,1.7119373908611673e-07,54653.435027401865
115,0.7354128481282964,0.0,0.0,1.2486624639306128e-08,0.0,0.0,1.838313423932723e-08,56325.09229197047
116,0.0,0.3609077402594106,2.6698541142678335e-08,3.922656259046578e-10,0.0,0.0,2.6033232947026504e-08,58578.02561539632
117,0.8404140194005116,0.0,0.0,1.9390745726096914e-09,0.0,0.0,2.9515021669354658e-09,61692.892383039456
118,1.0532810672386799,0.0,6.289616058283809e-10,1.954768331165753e-10,3.567035443104182e-11,0.0,8.744345334209013e-10,64118.61106694039
119,0.6086330718661314,0.0,3.4374519979881497e-09,0.0,0.0,0.0,2.7117838528937424e-09,66886.67427547995
120,0.12153261500278122,0.0,2.621451721803794e-10,1.992936109402102e-10,6.875011938546523e-11,0.0,5.842214857580456e-10,70185.98683217821
121,1.5100906792589999,0.0,2.953823271724127e-10,3.4442654171420516e-11,0.0,0.0,2.9818898667644597e-10,71669.27361078348
122,1.283348086983426,0.0,3.9125858313939293e-10,1.0595181262324931e-11,0.0,0.0,3.328820921195217e-10,73404.67986887688
123,1.3796453676571765,0.0,3.2245220221622447e-10,1.9359806615467702e-11,0.0,0.0,2.783912601106588e-10,74539.65759761514
124,2.030247687531032,0.0,4.438487932386009e-10,1.4292396872934499e-11,0.0,0.0,3.5793896811641495e-10,76769.57779522483
125,2.807404243311758,0.0,4.649195510998957e-10,2.1448573921420467e-11,0.0,0.0,3.806714381922115e-10,78794.67187463853
126,5.015476079307264,0.0,2.992663139636e-10,2.5121722823070977e-11,0.0,0.0,2.641461777242058e-10,79319.16840477707
127,3.6040320469430553,0.0,4.725246515475947e-10,1.5555328140410746e-11,0.0,0.0,3.718956447804655e-10,80026.28687738976
128,8.297241182496014,0.0,2.1298393963427954e-09,1.3227174558233458e-11,0.0,0.0,1.5635810681311013e-09,84111.31263107037
129,5.912001092668757,0.0,4.471739233595633e-10,1.1445587097695771e-10,0.0,0.0,5.184185560938517e-10,83644.3356136399
130,7.393034190408551,0.0,4.89234798307608e-10,3.286150852584231e-11,0.0,0.0,4.1899154416962794e-10,87991.33518711479
131,7.756292283043192,0.0,1.2931328549939362e-09,6.133850603397057e-12,1.4025831087775078e-12,0.0,1.0019872453488947e-09,89073.87898160974
132,10.439753211397761,0.0,3.5944726403966063e-10,6.848224499375722e-11,0.0,0.0,3.910645507081389e-10,93043.36954487083
133,12.626869798952493,0.0,9.329266376999818e-10,3.3722870691286654e-12,0.0,0.0,7.47468826098833e-10,94416.53552010773
134,9.375928359612029,0.0,5.501511861354552e-10,4.7873142302169e-11,0.0,0.0,4.948213295453943e-10,93947.17368253456
135,10.100298910267352,0.0,3.9570774491660123e-10,3.0981562786608085e-11,0.0,0.0,3.505986358224179e-10,95892.26036748193
136,9.652518999657637,0.0,5.842299252975253e-10,1.977812534535539e-11,0.0,0.0,4.6508340266622393e-10,96542.9572933315
137,8.831733600525666,0.0,5.604959693093798e-10,2.6123287455675447e-11,0.0,0.0,4.666925487763157e-10,99595.91416607902
138,8.541045617815769,0.0,5.983735480234011e-10,2.9984106384327217e-11,0.0,0.0,4.873760443951035e-10,102556.37160381526
139,5.6677606219436045,0.0,2.3646961292756456e-09,0.0,0.0,0.0,1.7962758838897111e-09,103402.43383434738
140,6.459743023465674,0.0,2.8714340202617485e-09,8.432400304654182e-11,0.0,0.0,2.3285291375394015e-09,106166.90093885371
